Date,City,State,Zone,PM2_5,PM10,NO2,SO2,CO,O3,AQI,AQI_Bucket
2020-06-13,Ahmedabad,Gujarat,West,71.7,147.5,57.6,32.3,1.17,62.8,131,Moderate
2020-06-15,Ahmedabad,Gujarat,West,59.6,97.6,59.9,15.8,1.01,48.1,122,Moderate
2020-06-16,Ahmedabad,Gujarat,West,41.2,90.3,27.1,23.8,1.3,64.7,92,Satisfactory
2020-06-18,Ahmedabad,Gujarat,West,60.5,112.7,10.4,6.5,0.66,60.4,139,Moderate
2020-06-29,Ahmedabad,Gujarat,West,65.4,99.9,38.4,37.9,1.13,22.6,147,Moderate
2020-07-02,Ahmedabad,Gujarat,West,39.8,76.2,86.5,40.8,1.47,24.0,112,Moderate
2020-07-02,Ahmedabad,Gujarat,West,57.2,101.7,31.0,20.1,0.8,59.1,109,Moderate
2020-07-04,Ahmedabad,Gujarat,West,61.5,98.1,14.7,26.0,1.01,15.5,127,Moderate
2020-07-05,Ahmedabad,Gujarat,West,51.2,101.2,33.0,5.2,2.05,31.3,99,Satisfactory
2020-07-07,Ahmedabad,Gujarat,West,70.1,148.5,87.7,10.4,1.3,59.6,135,Moderate
2020-07-08,Ahmedabad,Gujarat,West,35.9,65.7,82.9,5.4,2.83,18.7,92,Satisfactory
2020-07-09,Ahmedabad,Gujarat,West,40.1,81.2,24.0,21.7,0.49,23.9,109,Moderate
2020-07-14,Ahmedabad,Gujarat,West,31.1,59.8,90.0,27.2,1.05,25.6,72,Satisfactory
2020-07-20,Ahmedabad,Gujarat,West,57.3,106.6,31.4,42.6,0.45,39.6,154,Moderate
2020-07-21,Ahmedabad,Gujarat,West,45.0,84.8,15.1,12.9,0.75,37.5,125,Moderate
2020-07-26,Ahmedabad,Gujarat,West,48.5,92.9,33.8,7.5,0.41,21.6,119,Moderate
2020-07-30,Ahmedabad,Gujarat,West,64.7,140.4,31.8,17.1,2.58,75.3,134,Moderate
2020-08-06,Ahmedabad,Gujarat,West,62.1,115.0,82.3,30.5,1.79,33.6,121,Moderate
2020-08-10,Ahmedabad,Gujarat,West,64.1,136.9,85.5,48.2,2.02,78.5,126,Moderate
2020-08-14,Ahmedabad,Gujarat,West,57.1,90.3,58.9,12.6,2.61,78.5,117,Moderate
2020-08-15,Ahmedabad,Gujarat,West,32.8,63.5,34.9,33.5,2.33,73.7,71,Satisfactory
2020-08-16,Ahmedabad,Gujarat,West,78.0,152.4,20.1,19.9,0.46,34.2,151,Moderate
2020-08-19,Ahmedabad,Gujarat,West,52.7,109.1,48.2,13.2,1.24,42.2,107,Moderate
2020-08-20,Ahmedabad,Gujarat,West,36.9,64.1,72.6,34.4,0.61,50.4,82,Satisfactory
2020-08-25,Ahmedabad,Gujarat,West,43.3,89.6,27.4,21.0,0.72,47.3,104,Moderate
2020-08-26,Ahmedabad,Gujarat,West,62.8,127.6,39.2,8.2,1.48,59.2,122,Moderate
2020-08-27,Ahmedabad,Gujarat,West,41.9,76.2,79.0,40.0,2.2,70.3,113,Moderate
2020-08-29,Ahmedabad,Gujarat,West,53.4,110.5,80.2,46.6,1.98,57.6,107,Moderate
2020-09-03,Ahmedabad,Gujarat,West,60.7,100.4,85.8,47.9,3.47,67.5,154,Moderate
2020-09-08,Ahmedabad,Gujarat,West,65.3,116.8,15.8,37.1,2.58,54.9,142,Moderate
2020-09-08,Ahmedabad,Gujarat,West,40.6,62.5,34.5,38.1,1.04,34.4,111,Moderate
2020-09-11,Ahmedabad,Gujarat,West,42.7,77.1,34.8,49.6,0.97,16.2,106,Moderate
2020-09-20,Ahmedabad,Gujarat,West,58.2,126.9,30.4,11.5,1.2,52.5,127,Moderate
2020-09-28,Ahmedabad,Gujarat,West,37.1,60.8,14.5,46.4,1.9,48.0,79,Satisfactory
2020-09-29,Ahmedabad,Gujarat,West,47.9,81.8,42.5,29.0,1.91,61.7,132,Moderate
2020-10-05,Ahmedabad,Gujarat,West,78.2,134.5,72.1,23.7,3.3,68.6,173,Moderate
2020-10-05,Ahmedabad,Gujarat,West,67.3,116.1,60.6,30.2,2.04,65.2,192,Moderate
2020-10-07,Ahmedabad,Gujarat,West,63.0,132.0,43.3,25.0,2.24,23.0,146,Moderate
2020-10-08,Ahmedabad,Gujarat,West,57.0,95.2,75.1,48.5,1.01,44.8,133,Moderate
2020-10-10,Ahmedabad,Gujarat,West,53.4,113.3,27.5,35.5,2.21,50.9,148,Moderate
2020-10-10,Ahmedabad,Gujarat,West,63.9,132.6,72.6,48.8,0.69,53.4,165,Moderate
2020-10-10,Ahmedabad,Gujarat,West,91.4,197.8,15.1,44.0,1.69,72.1,185,Moderate
2020-10-11,Ahmedabad,Gujarat,West,104.5,179.4,44.3,16.8,1.41,36.4,193,Moderate
2020-10-14,Ahmedabad,Gujarat,West,68.5,127.4,32.2,30.2,2.69,20.3,179,Moderate
2020-10-18,Ahmedabad,Gujarat,West,74.7,148.6,41.7,10.7,1.92,48.9,167,Moderate
2020-10-21,Ahmedabad,Gujarat,West,71.1,145.8,12.2,7.6,0.61,62.5,161,Moderate
2020-10-22,Ahmedabad,Gujarat,West,75.8,145.0,14.5,49.4,2.88,71.5,175,Moderate
2020-10-26,Ahmedabad,Gujarat,West,43.1,84.9,77.3,13.3,3.12,49.2,115,Moderate
2020-11-01,Ahmedabad,Gujarat,West,106.9,213.3,57.0,19.3,2.12,62.5,244,Poor
2020-11-02,Ahmedabad,Gujarat,West,101.9,189.6,38.7,31.7,0.91,40.4,232,Poor
2020-11-07,Ahmedabad,Gujarat,West,116.3,189.7,76.3,44.1,2.02,74.3,244,Poor
2020-11-12,Ahmedabad,Gujarat,West,98.6,190.4,16.7,44.7,2.89,47.8,225,Poor
2020-11-20,Ahmedabad,Gujarat,West,106.6,206.9,34.7,16.0,2.7,67.6,264,Poor
2020-11-23,Ahmedabad,Gujarat,West,107.6,183.0,23.6,39.5,1.63,69.1,250,Poor
2020-11-26,Ahmedabad,Gujarat,West,116.7,213.5,81.6,30.2,1.31,63.3,271,Poor
2020-11-27,Ahmedabad,Gujarat,West,111.2,219.5,57.5,32.1,2.52,52.4,268,Poor
2020-11-29,Ahmedabad,Gujarat,West,78.6,147.2,69.7,23.6,2.48,46.8,213,Poor
2020-11-30,Ahmedabad,Gujarat,West,118.0,182.6,26.8,5.4,2.81,68.0,266,Poor
2020-12-02,Ahmedabad,Gujarat,West,107.8,203.2,40.9,48.3,1.74,53.0,272,Poor
2020-12-03,Ahmedabad,Gujarat,West,122.3,221.0,54.2,30.1,1.26,45.9,250,Poor
2020-12-04,Ahmedabad,Gujarat,West,93.6,147.2,14.2,41.9,3.33,65.2,237,Poor
2020-12-05,Ahmedabad,Gujarat,West,125.1,274.9,27.4,24.0,0.8,26.8,270,Poor
2020-12-08,Ahmedabad,Gujarat,West,130.9,241.0,85.4,38.1,2.11,38.2,296,Poor
2020-12-10,Ahmedabad,Gujarat,West,100.2,203.4,36.5,24.3,2.79,73.4,249,Poor
2020-12-13,Ahmedabad,Gujarat,West,124.2,244.4,28.9,25.0,2.36,56.4,263,Poor
2020-12-18,Ahmedabad,Gujarat,West,87.1,170.0,53.6,8.1,3.14,48.0,230,Poor
2020-12-21,Ahmedabad,Gujarat,West,95.4,170.2,84.1,20.9,1.82,78.8,270,Poor
2020-12-28,Ahmedabad,Gujarat,West,124.2,198.9,81.3,10.6,2.42,35.8,231,Poor
2020-12-30,Ahmedabad,Gujarat,West,140.9,260.9,68.7,34.7,0.58,62.1,304,Very Poor
2020-12-30,Ahmedabad,Gujarat,West,134.0,204.1,87.5,13.2,1.25,67.6,281,Poor
2021-01-01,Ahmedabad,Gujarat,West,111.7,198.6,24.7,18.8,2.43,47.1,227,Poor
2021-01-03,Ahmedabad,Gujarat,West,96.8,167.4,62.9,22.2,1.78,35.8,258,Poor
2021-01-09,Ahmedabad,Gujarat,West,108.4,224.9,18.9,43.1,0.8,40.8,259,Poor
2021-01-09,Ahmedabad,Gujarat,West,134.9,206.4,71.0,6.3,1.82,59.0,252,Poor
2021-01-14,Ahmedabad,Gujarat,West,115.6,230.3,83.7,41.5,2.29,57.8,242,Poor
2021-01-14,Ahmedabad,Gujarat,West,111.4,206.0,84.5,29.1,2.82,20.7,251,Poor
2021-01-21,Ahmedabad,Gujarat,West,134.7,210.5,23.0,11.2,2.13,18.0,252,Poor
2021-01-23,Ahmedabad,Gujarat,West,106.7,202.9,78.3,26.0,2.13,16.2,236,Poor
2021-01-24,Ahmedabad,Gujarat,West,112.6,201.6,11.9,20.6,2.9,66.8,232,Poor
2021-01-25,Ahmedabad,Gujarat,West,105.9,169.5,48.0,18.7,3.48,27.0,240,Poor
2021-02-06,Ahmedabad,Gujarat,West,143.9,279.3,42.9,40.9,0.87,67.8,266,Poor
2021-02-14,Ahmedabad,Gujarat,West,88.3,174.8,78.4,38.9,1.03,52.9,248,Poor
2021-02-22,Ahmedabad,Gujarat,West,83.9,177.2,16.0,16.1,2.56,41.6,233,Poor
2021-02-24,Ahmedabad,Gujarat,West,88.8,153.3,22.4,18.9,3.21,36.2,216,Poor
2021-02-25,Ahmedabad,Gujarat,West,91.4,165.2,58.8,27.2,3.0,73.5,221,Poor
2021-03-02,Ahmedabad,Gujarat,West,71.6,108.1,71.3,35.0,2.01,52.1,156,Moderate
2021-03-07,Ahmedabad,Gujarat,West,77.2,125.4,70.0,41.3,3.47,41.8,190,Moderate
2021-03-07,Ahmedabad,Gujarat,West,90.9,163.2,12.0,6.0,2.05,69.5,187,Moderate
2021-03-10,Ahmedabad,Gujarat,West,102.3,186.7,27.9,10.8,0.84,66.8,195,Moderate
2021-03-14,Ahmedabad,Gujarat,West,67.2,120.4,42.8,15.7,0.68,22.1,164,Moderate
2021-03-15,Ahmedabad,Gujarat,West,84.3,183.7,69.2,29.7,2.78,79.8,172,Moderate
2021-03-15,Ahmedabad,Gujarat,West,95.5,189.7,61.9,12.0,1.16,39.5,175,Moderate
2021-03-15,Ahmedabad,Gujarat,West,91.1,181.1,13.7,25.4,0.97,79.2,181,Moderate
2021-03-18,Ahmedabad,Gujarat,West,92.4,189.3,59.8,19.2,2.08,20.9,174,Moderate
2021-03-19,Ahmedabad,Gujarat,West,89.8,180.2,11.4,33.9,2.78,36.8,213,Poor
2021-03-28,Ahmedabad,Gujarat,West,70.2,135.1,84.1,22.3,2.58,77.5,157,Moderate
2021-03-28,Ahmedabad,Gujarat,West,82.9,158.6,39.3,24.8,2.84,34.1,159,Moderate
2021-03-30,Ahmedabad,Gujarat,West,85.4,157.2,56.3,36.0,0.73,68.4,188,Moderate
2021-04-06,Ahmedabad,Gujarat,West,76.9,144.3,46.1,47.1,2.58,59.3,154,Moderate
2021-04-09,Ahmedabad,Gujarat,West,86.5,171.5,68.0,36.4,1.36,21.5,169,Moderate
2021-04-09,Ahmedabad,Gujarat,West,82.7,171.9,81.2,31.1,1.37,25.6,172,Moderate
2021-04-09,Ahmedabad,Gujarat,West,90.2,144.1,41.0,44.4,2.41,67.7,164,Moderate
2021-04-13,Ahmedabad,Gujarat,West,91.6,156.2,15.7,12.6,0.7,26.6,170,Moderate
2021-04-17,Ahmedabad,Gujarat,West,83.6,135.2,12.7,22.4,3.2,30.5,199,Moderate
2021-04-18,Ahmedabad,Gujarat,West,46.2,94.2,52.8,27.8,0.63,30.5,130,Moderate
2021-04-20,Ahmedabad,Gujarat,West,59.8,110.8,70.6,22.6,1.42,68.7,137,Moderate
2021-04-21,Ahmedabad,Gujarat,West,75.6,128.5,40.0,21.2,1.83,58.8,159,Moderate
2021-04-22,Ahmedabad,Gujarat,West,86.6,156.3,44.6,16.5,2.56,15.4,177,Moderate
2021-04-24,Ahmedabad,Gujarat,West,88.1,181.8,21.3,39.6,3.23,20.1,165,Moderate
2021-04-26,Ahmedabad,Gujarat,West,78.4,124.8,47.9,40.6,3.4,47.6,189,Moderate
2021-04-26,Ahmedabad,Gujarat,West,52.8,102.9,63.5,34.9,2.08,63.5,141,Moderate
2021-04-27,Ahmedabad,Gujarat,West,99.0,185.6,73.8,31.8,1.38,51.5,196,Moderate
2021-05-07,Ahmedabad,Gujarat,West,52.9,113.9,27.9,10.5,2.97,52.5,123,Moderate
2021-05-08,Ahmedabad,Gujarat,West,67.9,144.6,51.3,30.1,0.57,48.8,162,Moderate
2021-05-12,Ahmedabad,Gujarat,West,49.5,90.3,77.8,47.2,1.72,75.6,119,Moderate
2021-05-13,Ahmedabad,Gujarat,West,78.0,122.0,46.2,22.0,1.31,79.6,147,Moderate
2021-05-19,Ahmedabad,Gujarat,West,61.0,109.9,42.0,10.1,0.91,36.9,158,Moderate
2021-05-20,Ahmedabad,Gujarat,West,75.0,135.5,29.0,18.8,1.7,54.9,142,Moderate
2021-05-26,Ahmedabad,Gujarat,West,78.6,123.6,40.6,10.9,1.09,47.7,156,Moderate
2021-05-27,Ahmedabad,Gujarat,West,55.0,116.1,74.5,5.9,3.14,54.9,150,Moderate
2021-05-28,Ahmedabad,Gujarat,West,85.1,145.6,82.9,13.2,0.53,66.5,157,Moderate
2021-06-01,Ahmedabad,Gujarat,West,46.8,75.4,50.5,8.8,0.54,48.8,108,Moderate
2021-06-02,Ahmedabad,Gujarat,West,65.9,142.1,62.8,5.3,1.22,73.9,134,Moderate
2021-06-04,Ahmedabad,Gujarat,West,42.7,74.8,83.0,34.6,1.51,38.3,96,Satisfactory
2021-06-07,Ahmedabad,Gujarat,West,49.6,77.7,42.3,14.0,3.12,60.8,96,Satisfactory
2021-06-09,Ahmedabad,Gujarat,West,43.9,91.8,51.7,40.3,3.49,56.9,106,Moderate
2021-06-18,Ahmedabad,Gujarat,West,79.2,128.9,45.8,14.5,1.08,69.3,149,Moderate
2021-06-21,Ahmedabad,Gujarat,West,67.3,116.6,39.3,8.8,2.39,50.9,125,Moderate
2021-06-23,Ahmedabad,Gujarat,West,57.5,110.0,25.4,31.1,1.97,40.9,111,Moderate
2021-06-25,Ahmedabad,Gujarat,West,35.5,55.3,21.8,18.4,0.68,74.2,83,Satisfactory
2021-06-29,Ahmedabad,Gujarat,West,35.0,52.9,73.8,44.8,1.9,48.8,95,Satisfactory
2021-07-02,Ahmedabad,Gujarat,West,40.7,68.8,82.3,49.9,3.25,65.6,79,Satisfactory
2021-07-03,Ahmedabad,Gujarat,West,60.3,128.2,36.2,33.4,3.24,67.7,167,Moderate
2021-07-05,Ahmedabad,Gujarat,West,67.1,130.1,70.0,11.8,1.82,37.8,132,Moderate
2021-07-10,Ahmedabad,Gujarat,West,32.0,69.3,48.8,26.0,2.43,21.7,66,Satisfactory
2021-07-11,Ahmedabad,Gujarat,West,53.5,111.4,67.3,6.6,0.73,19.9,148,Moderate
2021-07-18,Ahmedabad,Gujarat,West,56.5,111.9,28.0,34.6,2.81,59.0,124,Moderate
2021-07-22,Ahmedabad,Gujarat,West,72.9,138.3,33.4,35.1,2.66,52.4,153,Moderate
2021-07-24,Ahmedabad,Gujarat,West,36.8,80.4,89.5,30.0,0.93,35.5,95,Satisfactory
2021-07-27,Ahmedabad,Gujarat,West,60.6,114.3,71.2,43.6,2.88,35.0,124,Moderate
2021-08-04,Ahmedabad,Gujarat,West,51.4,84.8,78.2,27.8,3.45,22.6,138,Moderate
2021-08-07,Ahmedabad,Gujarat,West,40.3,88.0,78.3,27.4,2.27,29.8,105,Moderate
2021-08-09,Ahmedabad,Gujarat,West,41.6,89.7,56.9,36.5,2.03,69.3,115,Moderate
2021-08-12,Ahmedabad,Gujarat,West,33.9,63.2,24.0,36.1,3.21,27.9,73,Satisfactory
2021-08-29,Ahmedabad,Gujarat,West,60.4,104.4,11.7,9.9,1.22,19.3,154,Moderate
2021-09-02,Ahmedabad,Gujarat,West,73.6,160.3,19.2,31.1,2.54,72.9,148,Moderate
2021-09-03,Ahmedabad,Gujarat,West,55.9,108.6,61.2,19.9,3.13,79.0,131,Moderate
2021-09-04,Ahmedabad,Gujarat,West,56.6,91.6,78.6,46.9,2.8,76.1,120,Moderate
2021-09-07,Ahmedabad,Gujarat,West,29.2,48.1,70.7,8.9,3.15,26.4,70,Satisfactory
2021-09-10,Ahmedabad,Gujarat,West,68.5,126.7,37.7,27.7,2.74,16.2,133,Moderate
2021-09-13,Ahmedabad,Gujarat,West,42.3,87.9,67.3,46.1,0.64,48.1,96,Satisfactory
2021-09-17,Ahmedabad,Gujarat,West,33.0,51.0,55.1,10.7,1.98,27.3,82,Satisfactory
2021-09-20,Ahmedabad,Gujarat,West,45.5,90.1,30.4,32.0,2.52,45.3,95,Satisfactory
2021-09-29,Ahmedabad,Gujarat,West,67.3,131.2,30.9,28.4,3.42,49.3,124,Moderate
2021-10-03,Ahmedabad,Gujarat,West,71.4,152.6,14.1,41.8,2.12,54.7,166,Moderate
2021-10-04,Ahmedabad,Gujarat,West,54.1,100.9,71.6,14.7,2.33,20.5,144,Moderate
2021-10-06,Ahmedabad,Gujarat,West,59.8,122.7,29.2,17.1,2.14,63.9,121,Moderate
2021-10-07,Ahmedabad,Gujarat,West,61.4,112.8,59.2,44.6,1.16,27.1,160,Moderate
2021-10-14,Ahmedabad,Gujarat,West,83.5,136.4,33.7,9.7,1.34,78.2,158,Moderate
2021-10-19,Ahmedabad,Gujarat,West,56.2,100.7,50.1,16.6,1.14,54.0,138,Moderate
2021-10-23,Ahmedabad,Gujarat,West,77.7,153.8,37.6,38.7,1.06,41.2,201,Poor
2021-10-24,Ahmedabad,Gujarat,West,89.4,163.4,28.7,20.0,3.03,24.5,170,Moderate
2021-10-28,Ahmedabad,Gujarat,West,87.6,161.9,89.4,43.3,1.05,75.5,164,Moderate
2021-11-07,Ahmedabad,Gujarat,West,123.0,253.4,10.8,46.2,0.99,33.4,244,Poor
2021-11-09,Ahmedabad,Gujarat,West,123.5,249.8,67.6,34.7,2.78,52.4,256,Poor
2021-11-09,Ahmedabad,Gujarat,West,114.5,231.9,54.9,10.2,3.46,46.9,223,Poor
2021-11-10,Ahmedabad,Gujarat,West,97.2,165.7,65.5,46.6,0.95,20.4,249,Poor
2021-11-10,Ahmedabad,Gujarat,West,122.0,238.3,48.2,30.9,1.94,42.2,308,Very Poor
2021-11-12,Ahmedabad,Gujarat,West,127.4,192.5,26.6,16.4,1.22,21.4,242,Poor
2021-11-14,Ahmedabad,Gujarat,West,123.0,266.7,84.1,45.9,1.99,38.4,240,Poor
2021-11-14,Ahmedabad,Gujarat,West,93.3,187.1,32.4,28.0,3.24,18.2,233,Poor
2021-11-20,Ahmedabad,Gujarat,West,119.7,250.0,51.1,16.4,0.56,15.7,255,Poor
2021-11-24,Ahmedabad,Gujarat,West,118.6,198.4,66.1,8.2,2.98,76.3,279,Poor
2021-11-28,Ahmedabad,Gujarat,West,110.3,211.6,79.1,49.1,2.27,48.8,273,Poor
2021-11-29,Ahmedabad,Gujarat,West,126.2,235.5,28.1,35.0,0.65,43.7,251,Poor
2021-12-04,Ahmedabad,Gujarat,West,98.7,191.6,24.9,16.3,2.12,51.5,190,Moderate
2021-12-06,Ahmedabad,Gujarat,West,89.4,176.2,76.4,49.1,0.81,25.1,225,Poor
2021-12-13,Ahmedabad,Gujarat,West,154.3,299.6,73.6,27.6,2.19,47.0,292,Poor
2021-12-21,Ahmedabad,Gujarat,West,115.3,220.5,85.5,11.6,3.07,39.7,263,Poor
2021-12-31,Ahmedabad,Gujarat,West,129.9,208.5,28.3,37.5,2.63,56.7,255,Poor
2021-12-31,Ahmedabad,Gujarat,West,84.9,128.5,29.0,36.5,3.23,21.1,215,Poor
2021-12-31,Ahmedabad,Gujarat,West,112.9,247.4,32.7,28.8,2.52,23.1,252,Poor
2022-01-03,Ahmedabad,Gujarat,West,95.0,180.2,16.3,34.6,2.48,26.0,239,Poor
2022-01-03,Ahmedabad,Gujarat,West,102.0,160.4,64.5,21.7,1.58,75.5,255,Poor
2022-01-05,Ahmedabad,Gujarat,West,89.4,184.2,36.6,17.9,2.77,75.7,234,Poor
2022-01-05,Ahmedabad,Gujarat,West,105.9,225.0,76.8,15.7,2.55,43.7,260,Poor
2022-01-06,Ahmedabad,Gujarat,West,81.7,166.3,55.4,42.1,1.52,16.3,222,Poor
2022-01-07,Ahmedabad,Gujarat,West,117.1,196.0,64.8,36.7,1.51,72.3,260,Poor
2022-01-08,Ahmedabad,Gujarat,West,138.3,209.4,65.9,16.4,0.53,41.2,253,Poor
2022-01-08,Ahmedabad,Gujarat,West,97.6,189.4,46.4,28.7,3.44,17.8,230,Poor
2022-01-16,Ahmedabad,Gujarat,West,95.8,185.3,65.2,15.9,1.86,64.7,241,Poor
2022-01-18,Ahmedabad,Gujarat,West,127.9,249.6,11.4,36.6,0.95,59.4,254,Poor
2022-01-22,Ahmedabad,Gujarat,West,113.2,236.9,72.1,27.4,3.5,45.0,258,Poor
2022-01-24,Ahmedabad,Gujarat,West,113.5,213.4,31.0,47.0,1.2,73.2,239,Poor
2022-01-30,Ahmedabad,Gujarat,West,119.8,263.1,21.4,43.8,1.94,16.5,262,Poor
2022-02-01,Ahmedabad,Gujarat,West,110.4,186.6,13.0,39.2,3.24,46.2,241,Poor
2022-02-02,Ahmedabad,Gujarat,West,84.6,182.7,21.9,10.0,2.43,31.3,211,Poor
2022-02-05,Ahmedabad,Gujarat,West,76.6,132.6,68.0,32.5,0.77,25.6,205,Poor
2022-02-09,Ahmedabad,Gujarat,West,121.2,237.6,25.4,18.6,0.81,39.9,237,Poor
2022-02-10,Ahmedabad,Gujarat,West,126.0,254.2,11.0,20.3,2.79,41.3,266,Poor
2022-02-14,Ahmedabad,Gujarat,West,142.2,226.0,87.6,15.8,1.79,16.5,282,Poor
2022-02-21,Ahmedabad,Gujarat,West,120.7,245.2,57.8,34.4,3.16,52.6,227,Poor
2022-02-24,Ahmedabad,Gujarat,West,149.9,273.7,72.8,26.7,1.6,49.2,289,Poor
2022-02-25,Ahmedabad,Gujarat,West,107.5,193.6,25.5,41.4,0.59,69.3,231,Poor
2022-02-26,Ahmedabad,Gujarat,West,106.7,160.8,58.2,19.0,0.66,65.8,237,Poor
2022-02-27,Ahmedabad,Gujarat,West,131.5,275.8,35.2,28.6,1.9,38.0,285,Poor
2022-02-28,Ahmedabad,Gujarat,West,138.2,264.7,81.5,11.9,0.53,49.7,260,Poor
2022-03-05,Ahmedabad,Gujarat,West,87.5,183.3,18.9,19.8,2.08,60.6,177,Moderate
2022-03-10,Ahmedabad,Gujarat,West,53.5,109.4,27.4,24.8,2.05,59.6,145,Moderate
2022-03-11,Ahmedabad,Gujarat,West,45.9,89.1,54.3,33.3,2.19,24.0,130,Moderate
2022-03-12,Ahmedabad,Gujarat,West,59.6,130.7,24.1,13.5,3.01,67.1,160,Moderate
2022-03-13,Ahmedabad,Gujarat,West,90.0,141.6,73.8,47.9,0.59,40.4,197,Moderate
2022-03-13,Ahmedabad,Gujarat,West,83.4,182.8,12.5,25.9,3.46,78.5,173,Moderate
2022-03-20,Ahmedabad,Gujarat,West,88.8,151.8,78.1,48.3,0.84,54.0,194,Moderate
2022-03-22,Ahmedabad,Gujarat,West,53.9,112.0,83.3,14.3,2.07,33.1,152,Moderate
2022-03-23,Ahmedabad,Gujarat,West,87.4,177.7,42.9,26.4,2.51,72.0,182,Moderate
2022-03-25,Ahmedabad,Gujarat,West,65.8,132.7,75.2,36.4,3.41,44.6,164,Moderate
2022-03-27,Ahmedabad,Gujarat,West,71.7,149.5,22.4,18.6,1.17,39.2,190,Moderate
2022-03-27,Ahmedabad,Gujarat,West,71.8,157.9,71.4,36.0,0.44,44.2,174,Moderate
2022-03-29,Ahmedabad,Gujarat,West,106.5,192.5,41.5,43.1,1.72,50.9,196,Moderate
2022-04-01,Ahmedabad,Gujarat,West,60.2,124.1,56.4,48.0,1.12,46.6,156,Moderate
2022-04-07,Ahmedabad,Gujarat,West,53.9,117.9,16.9,12.1,1.7,76.4,147,Moderate
2022-04-08,Ahmedabad,Gujarat,West,83.9,171.3,32.6,18.0,3.21,38.4,171,Moderate
2022-04-10,Ahmedabad,Gujarat,West,71.7,146.7,72.7,28.4,3.06,40.4,151,Moderate
2022-04-13,Ahmedabad,Gujarat,West,51.2,88.9,85.4,19.5,2.01,60.7,137,Moderate
2022-04-15,Ahmedabad,Gujarat,West,66.1,110.3,27.4,18.6,3.08,64.9,155,Moderate
2022-04-16,Ahmedabad,Gujarat,West,99.4,194.8,66.8,14.1,2.63,47.6,188,Moderate
2022-04-19,Ahmedabad,Gujarat,West,79.9,171.1,83.7,36.7,2.37,49.5,162,Moderate
2022-04-20,Ahmedabad,Gujarat,West,95.4,190.8,78.9,12.0,1.8,41.5,220,Poor
2022-04-23,Ahmedabad,Gujarat,West,92.9,181.6,15.0,19.3,2.68,31.2,180,Moderate
2022-04-23,Ahmedabad,Gujarat,West,86.7,169.1,14.5,39.1,3.31,32.4,196,Moderate
2022-04-26,Ahmedabad,Gujarat,West,72.0,132.9,66.2,13.4,2.24,26.3,155,Moderate
2022-05-03,Ahmedabad,Gujarat,West,80.8,122.3,34.4,40.3,3.06,51.9,189,Moderate
2022-05-11,Ahmedabad,Gujarat,West,89.1,184.1,65.4,45.4,2.06,68.4,168,Moderate
2022-05-13,Ahmedabad,Gujarat,West,61.5,96.4,43.9,46.2,2.64,68.0,154,Moderate
2022-05-16,Ahmedabad,Gujarat,West,67.9,110.1,36.2,39.1,1.73,44.1,155,Moderate
2022-05-17,Ahmedabad,Gujarat,West,66.4,128.1,71.3,20.8,2.35,28.3,151,Moderate
2022-05-20,Ahmedabad,Gujarat,West,67.2,114.9,87.1,21.2,1.56,61.8,168,Moderate
2022-05-28,Ahmedabad,Gujarat,West,58.5,113.7,62.9,5.1,0.68,17.3,129,Moderate
2022-06-02,Ahmedabad,Gujarat,West,32.8,60.5,23.7,35.3,1.54,36.0,83,Satisfactory
2022-06-05,Ahmedabad,Gujarat,West,32.9,63.7,34.9,24.8,1.52,57.1,87,Satisfactory
2022-06-05,Ahmedabad,Gujarat,West,59.1,111.4,35.2,33.5,2.49,24.6,113,Moderate
2022-06-09,Ahmedabad,Gujarat,West,68.4,119.2,89.5,41.4,1.64,57.9,142,Moderate
2022-06-11,Ahmedabad,Gujarat,West,63.6,100.2,15.6,31.5,2.01,63.2,152,Moderate
2022-06-17,Ahmedabad,Gujarat,West,65.3,107.7,77.0,36.4,0.44,30.1,122,Moderate
2022-06-18,Ahmedabad,Gujarat,West,59.0,91.4,47.5,37.9,1.77,48.0,129,Moderate
2022-06-22,Ahmedabad,Gujarat,West,36.4,70.2,27.7,11.5,2.44,15.3,86,Satisfactory
2022-06-26,Ahmedabad,Gujarat,West,55.9,117.9,38.0,24.0,2.26,49.1,122,Moderate
2022-06-29,Ahmedabad,Gujarat,West,37.9,66.9,50.2,32.2,2.14,46.6,81,Satisfactory
2022-06-29,Ahmedabad,Gujarat,West,40.7,80.5,68.3,43.8,3.19,64.3,85,Satisfactory
2022-07-03,Ahmedabad,Gujarat,West,59.3,114.6,13.8,33.0,2.33,43.5,118,Moderate
2022-07-06,Ahmedabad,Gujarat,West,44.3,77.4,84.5,37.6,2.24,51.3,118,Moderate
2022-07-08,Ahmedabad,Gujarat,West,53.8,80.8,35.9,14.9,3.41,62.3,117,Moderate
2022-07-08,Ahmedabad,Gujarat,West,67.1,137.4,55.2,20.7,1.25,76.5,140,Moderate
2022-07-12,Ahmedabad,Gujarat,West,64.9,113.4,35.6,15.9,0.88,44.9,121,Moderate
2022-07-12,Ahmedabad,Gujarat,West,47.7,79.5,25.3,47.9,2.34,61.6,130,Moderate
2022-07-13,Ahmedabad,Gujarat,West,47.9,100.4,68.4,15.0,2.33,48.1,124,Moderate
2022-07-21,Ahmedabad,Gujarat,West,25.3,40.2,11.9,13.7,1.17,46.6,63,Satisfactory
